PHR Address,Snapshot 1,Snapshot 2,Snapshot 3,Snapshot 4,Snapshot 5,Snapshot 6
PLr8GBvNzUPYgDQzcWgkhQsZiTMoLCogep,15760.90000000,15760.90000000,15760.90000000,15760.90000000,15760.90000000,15760.90000000
PSfQ6rEpKSheqj8nD3VMP3EELwn2WVJ7Zb,15704.22080817,15704.22080817,15704.22080817,15704.22080817,15704.22080817,15704.22080817
PT4b3ubg9dnFcAtfYqpaffH53wRoHFdn6m,15696.28379520,15696.28379520,15696.28379520,15696.28379520,15696.28379520,15696.28379520
PT7fmtAtMVjmm464mA175N1Bjn6RycYf8f,15393.43092038,15510.07092038,15616.99092038,15723.91092038,15832.45092038,15942.61092038
PMDd67cDFvQAwBU436J3Q7iZCtKJHW1Eph,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,93860.65069311
PRFR1PBKjUfWsMkCfAFajYZqpRThuTq73h,15642.45988156,15642.45988156,15642.45988156,15642.45988156,15642.45988156,15642.45988156
PQsH6jFHwTyqn4Xa3sr71prmY6Mgrzg3ki,15639.26946563,15639.26946563,15639.26946563,15639.26946563,15639.26946563,15639.26946563
PHkEUjk3uFMf8mXe5TLQvkvNhryuKUi1CX,15617.11401002,15617.11401002,15617.11401002,15617.11401002,15617.11401002,15617.11401002
PSk7tGnu91fijex8Wd6Y4H2QC3REyBpKDB,15606.69995839,15606.69995839,15606.69995839,15606.69995839,15606.69995839,15606.69995839
P9tuXBevMGcxJLA8erakABKn7gCnoFDpLG,15525.43774730,15525.43774730,15525.43774730,15525.43774730,15525.43774730,15525.43774730
PEohBToEbJkub8gD2pD5tGZAtZPaR8LU9R,15471.55633875,15471.55633875,15471.55633875,15471.55633875,15471.55633875,15471.55633875
P9KVEuxohfECHqKHhZLDbw4HuxuN9HGsiq,15372.87448737,15372.87448737,15372.87448737,15372.87448737,15372.87448737,15372.87448737
PDnxiJr5s2QhCLDV2dRvDiuozomAT2mo93,14993.71188997,15105.49188997,15212.41188997,15319.33188997,15426.25188997,15538.03188997
PNxKzRGhXf16BL8hgCFYUY3JzNxDu41yPD,15247.00000000,15247.00000000,15247.00000000,15247.00000000,15247.00000000,15247.00000000
PStrKw1uXtuHHnoPPmbuRr2MMt26avSQFW,15198.89991680,15198.89991680,15198.89991680,15198.89991680,15198.89991680,15198.89991680
PWkNx8zjqN1KsTpbcw52x9m7RKmn46Hk2j,15143.49612456,15143.49612456,15143.49612456,15143.49612456,15143.49612456,15143.49612456
PDNrYjSQJQhUNmvPAdnRS88VBdoj6mWdD9,15129.57572688,15129.57572688,15129.57572688,15129.57572688,15129.57572688,15129.57572688
PB4pch6GRm2vzpL6vBFDDq3KF8EUarHjf4,15121.09652629,15121.09652629,15121.09652629,15121.09652629,15121.09652629,15121.09652629
PBVzdghxLdD9s6jgYfzLhfv7FxFK21Kj5E,15094.96000000,15094.96000000,15094.96000000,15094.96000000,15094.96000000,15094.96000000
PVyz5BSomyTHeYTTuqJ2ZykxXQsuycAnf3,14811.86555634,14928.50555634,15040.28555634,15148.82555634,15255.74555634,15362.66555634
PST3hnFfXP4rY6S7JVZ6eW7nYdzzAVEcuf,15069.57991676,15069.57991676,15069.57991676,15069.57991676,15069.57991676,15069.57991676
PWkY9DEJK5AEi1gaWV3s54HzygGyYdahcH,15007.79808564,15007.79808564,15007.79808564,15007.79808564,15007.79808564,15007.79808564
PP5ygHMkQVWJ5WWPMZULRp6GviPcQbwhNY,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,90008.64000000
PJ42MtU7v9oaAQpbwnXyVyPDoLH82oCdEH,14876.11995840,14876.11995840,14876.11995840,14876.11995840,14876.11995840,14876.11995840
PAfqa4gddcbA5BCfAPsd58bavDEM9Cf9e9,16667.38090909,16619.21000000,16672.67000000,15440.53000000,13539.86000000,10008.10000000
PVW1jPk8TLL1g7MFR5QDz4T62KRXqe2qFf,14817.04000000,14817.04000000,14817.04000000,14817.04000000,14817.04000000,14817.04000000
PVphFy4gKCpnVTLMZFXkTrPamt4EzTiVHg,14510.55966720,14626.65966720,14736.81966720,14843.73966720,14947.41966720,15060.81966720
PABBWgJXrJT8BjBRzNcbhVuWSuMiDjd676,14489.53862611,14606.71862611,14716.87862611,14823.79862611,14933.95862611,15040.33862611
PGAmppf2nNKaCpfnRCRGZ2GZWhHCxdMZrB,14453.66020773,14538.98020773,14653.46020773,14845.70020773,15032.54020773,15062.78020773
PLeqbut1CaCxAZLjwWVgF7psTogVqtV4mr,14760.39612273,14760.39612273,14760.39612273,14760.39612273,14760.39612273,14760.39612273
PPVqTTVf3SgXHrGsDjP6vEHaLa22Qtn66b,14753.91995837,14753.91995837,14753.91995837,14753.91995837,14753.91995837,14753.91995837
PS9PP4oYjn3iPAYmjsAwUFtrG3Qcc3rzXh,14472.29788112,14569.49788112,14679.65788112,14789.81788112,14893.49788112,15003.65788112
PWJ1UhL93487dJ7ZQeSufWUwSWyznzaMbx,0.00000000,31608.21843187,30334.05833334,19972.74705111,4921.26876465,977.77375293
P9hkyCu7ZZE65SfV28vYpc7SLXEB2Nen8r,14280.15496640,14396.25496640,14574.45496640,14718.63496640,14839.59496640,14954.61496640
PGT4RGemB11Q2iTk4ur5W7yNgi7LMuLbuD,726.29570000,726.29570000,21549.37570000,21549.37570000,21549.37570000,21549.37570000
PBZ8VCmw4xrRg151aD3TnPg44KMc9JaHKT,14565.67121921,14565.67121921,14565.67121921,14565.67121921,14565.67121921,14565.67121921
PDQKEiGWUChXUvhewtgvurhYsaZFuL3iMv,14214.19594558,14353.51594558,14515.51594558,14650.51594558,14746.63594558,14854.63594558
PMQM6j8aE37XkSgHhJNYtyyrf5yskPEHjV,14182.47133861,14341.77133861,14501.61133861,14603.67133861,14715.45133861,14858.01133861
P9KLPsmzK31PmuqwCYj7TBaNXrZ6ApeKAF,14194.63840022,14338.27840022,14498.11840022,14629.87840022,14720.59840022,14816.71840022
PCm8khcchh5pXwt67WShzU2eM6K5Ncu4BP,14517.84821583,14517.84821583,14517.84821583,14517.84821583,14517.84821583,14517.84821583
PBtBSU6oeQco5wQ8BnY9PExmz5QT7L1MoA,14484.19998960,14484.19998960,14484.19998960,14484.19998960,14484.19998960,14484.19998960
PPgpueFffvybVijEFybue8GPWiJFisL4o8,14479.18000000,14479.18000000,14479.18000000,14479.18000000,14479.18000000,14479.18000000
PDtmUHjNqGDRKNRF4vr3YGqNbtinsR2sbf,14459.03005578,14459.03005578,14459.03005578,14459.03005578,14459.03005578,14459.03005578
PTwxJ2jGHLDjUtnW4tadMfZQH2JsxLLhma,14211.58000000,14329.84000000,14438.38000000,14503.18000000,14503.18000000,14503.18000000
PDejNqf4V3dpwanm5d5ugCTYzZ3Lxx7QDm,14397.42030288,14397.42030288,14397.42030288,14397.42030288,14397.42030288,14397.42030288
PWjSbo9wvERK1BDTppQvySy7htJLfPBdeM,14394.58814785,14394.58814785,14394.58814785,14394.58814785,14394.58814785,14394.58814785
PSf9BfkzaxZjLdYmuanfN3MkZnJE5YkhsR,14119.01330192,14222.15330192,14333.93330192,14440.85330192,14547.77330192,14653.07330192
PHDbAHwafS2FBntFdzAnTGCh8zR4GVpmns,14033.41202408,14188.39202408,14350.39202408,14447.59202408,14550.19202408,14683.57202408
P9MYkidU8fu6g5Js1xct2kHTQUEt4N4PuQ,14361.22640238,14361.22640238,14361.22640238,14361.22640238,14361.22640238,14361.22640238
PEYMp6Ba6vo7JYTaCxu7qf3cFoWejTmqnJ,0.00000000,85919.92360281,0.00000000,0.00000000,0.00000000,0.00000000
PH1Va7zB7JzrnZZMKdoXEiCwPcSbYF4uNx,14309.20000000,14309.20000000,14309.20000000,14309.20000000,14309.20000000,14309.20000000
PB2qktJZfh6igcAxQ1d1bepZoTZxcY9vuw,14279.99528250,14279.99528250,14279.99528250,14279.99528250,14279.99528250,14279.99528250
PMXeNs94URzAHoDRpopHmcbgyrfqHKwr5T,14257.39998960,14257.39998960,14257.39998960,14257.39998960,14257.39998960,14257.39998960
PMoFjxiNjoJU74woAwrbWW61uZvw2YQ2T8,10019.44000000,10035.64000000,10006.48000000,10346.67693115,21601.77438457,23500.75106602
PEkTcZrnkwYQEB8KMt8uCtmA1RKPWqtC4T,14250.89573388,14250.89573388,14250.89573388,14250.89573388,14250.89573388,14250.89573388
PWn9EoGL4iCfjgKdN8jqQSRoHi9kWGKzNJ,14222.95987511,14222.95987511,14222.95987511,14222.95987511,14222.95987511,14222.95987511
PLQNrbH1U48VXB2Fuc3sgtRHzSWKX6EqxC,14174.83970866,14174.83970866,14174.83970866,14174.83970866,14174.83970866,14174.83970866
PG2dBvCAkwjrNveZRqmFbby9RLPSmbn5m1,13922.80000000,14000.02000000,14110.18000000,14218.72000000,14325.64000000,14435.80000000
PVVe4QCEZdkyxdnTjgw3ShgZ8bgfEjdv63,14165.98000000,14165.98000000,14165.98000000,14165.98000000,14165.98000000,14165.98000000
PTjao3huppDQ3pjJ4inoeCTQYrEwsKaTV8,14133.10000000,14133.10000000,14133.10000000,14133.10000000,14133.10000000,14133.10000000
PWN1XZu2snkGSrmMbPn3zeddLJ2637s2jj,14131.35949996,14131.35949996,14131.35949996,14131.35949996,14131.35949996,14131.35949996
PLJsNbggzx69bwLHASzA1P2ib71zBBivz2,13818.79812647,13930.57812647,14042.35812647,14158.99812647,14265.91812647,14366.35812647
PPjyfcGT8u5xFfX5QcqwR16vAoBom7T6Ne,13726.35155500,13864.05155500,14024.43155500,14188.05155500,14322.51155500,14433.75155500
PJgJkb61rnCUyUUSErinFUuraNDMqT6VqM,13791.32943011,13901.48943011,14011.64943011,14120.18943011,14225.48943011,14338.88943011
PVxC3g4nYkCFMbyBmR65Lc2sJKZi4MY4ko,14053.60000000,14053.60000000,14053.60000000,14053.60000000,14053.60000000,14053.60000000
PTiCj24TfcT7Mhjc4rcdtbPCXNtSV6Vo67,13976.46336316,14017.50336316,14070.42336316,14070.42336316,14070.42336316,14070.42336316
PLy72N5nMFAsCDfq8eqoVYpxRnsyNaKJaN,13767.43818559,13872.19818559,13922.95726591,14075.23634963,14216.71543435,14338.21451517
PD9ssEpCrfFFHBCgPhyXbYnwkdHXgUMCe1,13979.74616260,13984.06616260,13985.14616260,13987.30616260,13987.30616260,13987.30616260
PFk6CDzih3xmLJnUXPwYkTVuJf72e3hGLQ,13979.80000000,13979.80000000,13979.80000000,13979.80000000,13979.80000000,13979.80000000
PDwJcwmmq3p8R6iQCNaNJwAA3Ni8CJWGXv,13973.56603717,13978.96603717,13978.96603717,13981.12603717,13981.12603717,13981.12603717
PLWFxsBjT1DgHD52FsPwJcm1YcYDTJz79S,13971.50000000,13971.50000000,13971.50000000,13971.50000000,13971.50000000,13971.50000000
PKoLfq5SFnUDZqsSYyYDE722vYe3HYRr2u,15626.19676892,15804.93676892,15984.75676892,16162.95676892,10038.88000000,10043.74000000
PKdmi21eNcELow1yHTxArHAW7NZtP4SHBS,0.00000000,0.00000000,83511.21358249,0.00000000,0.00000000,0.00000000
PS8JxaTNozA3dvfLPcs5gXzyzxM3RZ5WTt,13882.81639315,13882.81639315,13882.81639315,13882.81639315,13882.81639315,13882.81639315
PWZ377KPheHTQ17qmCLau6kiTovYRnfxTx,0.00000000,0.00000000,0.00000000,83142.59969625,0.00000000,0.00000000
PE9USPZ2LSt8mRRGLE7xnF7eBJ7mgydV6k,13837.42000000,13837.42000000,13837.42000000,13837.42000000,13837.42000000,13837.42000000
PEs2QQTQh84ZMHJXoqFUwRjnXjEkW4KYqN,13763.29386138,13767.61386138,13767.61386138,13814.05386138,13814.05386138,13814.05386138
PXRjf2pJyCEb5ayXDRYoP6MS9nESn74czx,13478.68000000,13590.46000000,13699.00000000,13809.16000000,13916.08000000,14019.76000000
PSheNmh7h2Pfxd2eUFmVexb5WaiymakWVg,13424.67054541,13578.03054541,13723.29054541,13871.79054541,13942.53054541,13944.69054541
PUtw2sX2mpqCrVM9XXuSU8Ui1Ryx68HEWY,13702.78000000,13702.78000000,13702.78000000,13702.78000000,13702.78000000,13702.78000000
PCaRwMxdoVm5Abbc45xuqVFZQigfxDeHY8,13347.14010096,13475.66010096,13613.90010096,13745.66010096,13896.86010096,13991.90010096
PCeWcfSLYfUdm8d1hyWwmd4Kdwyc48GWxn,13653.52000000,13653.52000000,13653.52000000,13653.52000000,13653.52000000,13653.52000000
PX5zzfms9NFFTCPHRhaZ4Mih7ZpnkggK1e,13583.50000000,13583.50000000,13583.50000000,13583.50000000,13583.50000000,13583.50000000
PXsYUTBtQQGvN11LhwWUzC9mT4pFnd1V1z,13301.77423802,13428.13423802,13557.73423802,13664.65423802,13755.37423802,13755.37423802
PNeHjQbg38YGmedD9DfWxQwgC4fgUtvZFc,13567.24000000,13567.24000000,13567.24000000,13567.24000000,13567.24000000,13567.24000000
PQ5cVoRiZEB2ZLWJjYiYPLkTeVdY4dEtT5,13539.89807853,13539.89807853,13539.89807853,13539.89807853,13539.89807853,13539.89807853
PKmdPtBiZ6fvfgZJPsQYK4QafdsVmXjopu,13529.39776345,13529.39776345,13529.39776345,13529.39776345,13529.39776345,13529.39776345
PEmCs3vw4Q2cXCg5bVXkqLQtNpVDG7WJv5,13449.16896527,13543.12896527,13543.12896527,13543.12896527,13543.12896527,13543.12896527
PRP3RkJKjYvg9RjR3zASPz5rdvEbrTFMTk,0.00000000,0.00000000,0.00000000,0.00000000,81142.59967139,0.00000000
PXVkyEVmYPPPa383vHd2EysJyzXuVYJJ5K,13522.28718170,13522.28718170,13522.28718170,13522.28718170,13522.28718170,13522.28718170
PDim9Hbx14V3sviz2p3M89h7NpWPbT2PLL,13514.19692447,13514.19692447,13514.19692447,13514.19692447,13514.19692447,13514.19692447
P9W1enujQKee1TUYjSE4wGQ7iE5ZBfFyh8,13225.03450581,13355.71450581,13494.49450581,13601.41450581,13690.51450581,13690.51450581
PA46kPy4r1bPGRgFTieFVXwpK4E9ytfH46,13163.93146335,13322.69146335,13460.93146335,13593.77146335,13699.61146335,13805.45146335
PF5RNcthsHMJv3dWuDZAwz56ph2JzxQs9p,13490.00000000,13490.00000000,13490.00000000,13490.00000000,13490.00000000,13490.00000000
PGa4SxLBTCFwgUcxDLUFr8xZoB67k3WGWo,13203.28000000,13316.14000000,13421.44000000,13531.60000000,13641.76000000,13753.54000000
PQwUKzNz1n6tqG3D3VHQxy5hgRcuXCDuts,13474.36000000,13474.36000000,13474.36000000,13474.36000000,13474.36000000,13474.36000000
P8qgh1hGfPKXPMdm9YFzvdxd8b4HFSf4Lm,13431.95090689,13447.07090689,13466.51090689,13479.47090689,13485.95090689,13490.27090689
PQhGvRAaa5jgJ8jcv4eUDbu2ktwCebMcrD,13182.76000000,13296.16000000,13406.32000000,13513.24000000,13623.40000000,13731.94000000
PH4Rx5r2oaXyMvNJ3G4rBC6ywVCY5pK1Qp,13316.08815863,13412.74000805,13412.74000805,13412.74000805,13412.74000805,13412.74000805
PAXGgFiKyFtK7kPZRwXE3KYXJGgDCqbdeS,13389.25388081,13389.25388081,13389.25388081,13389.25388081,13389.25388081,13389.25388081
PDGgLagj68gDiRNC89EVj14vqzGjFNsunF,13086.64000000,13200.04000000,13310.20000000,13418.74000000,13528.90000000,13639.06000000
PNSg1C64CqbQYFVbis1JsnYHa8E9c8icWc,13023.85995480,13161.55995480,13300.87995480,13432.63995480,13542.79995480,13675.09995480
PCLnhaM2jQ54XCr7MJEiSQknHpnGDfbtTU,13288.49882689,13288.49882689,13288.49882689,13288.49882689,13288.49882689,13288.49882689
PGKHrWzrkhGS5Bk7Z6vZTBjJze7r8cVVMk,13245.64000000,13246.72000000,13246.72000000,13246.72000000,13246.72000000,13246.72000000
PCcgWBMJYEs8iPqxUhoqWhRZ71fZSgiT15,13223.86701137,13223.86701137,13223.86701137,13223.86701137,13223.86701137,13223.86701137
PC8fYNH7K5ps1PZVDv2LyiqLKqYjE9dhER,13174.19946538,13174.19946538,13174.19946538,13174.19946538,13174.19946538,13174.19946538
PH8p4PGFojSwbqdMWJa9KTjUsGhqJ1LLvw,13133.20000000,13133.20000000,13133.20000000,13133.20000000,13133.20000000,13133.20000000
PNY2hxJ15eFr7DBnuGCK9cBwNLQ6yj8iw8,13128.17266318,13128.17266318,13128.17266318,13128.17266318,13128.17266318,13128.17266318
PPonqtygnds6ryFPbsgWjKDsG5d3VcEKCq,13116.56519356,13116.56519356,13116.56519356,13116.56519356,13116.56519356,13116.56519356
PFtiAiKyCticLcngU91TdjCEUH8f2XeSgN,13116.10000000,13116.10000000,13116.10000000,13116.10000000,13116.10000000,13116.10000000
PBXFS3qe697xULrdrivgKJj7ZhneP2UmZK,13073.07991662,13073.07991662,13110.87991662,13121.67991662,13121.67991662,13121.67991662
PVZzS4fffJmvreeVq56ZnhHsK23h8aoraT,13060.66161983,13069.30161983,13086.58161983,13095.22161983,13103.86161983,13109.26161983
PKHFjiYBoGfKUfHFJzXsfcfNMVTW4idgBE,13046.98466172,13063.18466172,13081.54466172,13097.74466172,13105.30466172,13110.70466172
PCH7WXz9YusxrszxJffhtgmCCeZWLyT6EZ,13072.99995840,13072.99995840,13072.99995840,13072.99995840,13072.99995840,13072.99995840
PRdZHqHnhYHvSGbHcd24ETkwAEfUHwBTpd,0.00000000,0.00000000,0.00000000,0.00000000,51553.28595034,26862.30097364
PPwERVTXVZaA31CZwpPuoYneFs4HAsKK6i,11170.17897960,10981.63574747,10024.30000000,10022.67997580,18019.43989330,18192.23989330
P9bYDxvNuZ3fV7o2Squh7zJhh2hGjbD8Zf,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,78392.20354294
PGGKUC9aVtFtWo8kSoFeeDfhn53uLRkQpr,13054.65748760,13054.65748760,13054.65748760,13054.65748760,13054.65748760,13054.65748760
PPMTZCFTu98ikDX52Xa99p9f91Tj7ByFbo,13043.18972972,13043.18972972,13043.18972972,13043.18972972,13043.18972972,13043.18972972
PG1cZcp4RXRbLrEVXUxX7g6V7CH4xtkh9v,25068.64639171,21376.26191492,16051.11491637,8677.34191615,3524.07414539,3526.23414539
PHLzA7vWpwoy8wKUWSLWt7Lw4GexmJHQx7,13033.13801957,13033.13801957,13033.13801957,13033.13801957,13033.13801957,13033.13801957
PW5V1GoAkwNFABgcrU29stACLJPDoC6CJw,13006.89836466,13006.89836466,13006.89836466,13006.89836466,13006.89836466,13006.89836466
PMxRyT1zZQ4GtHnKf7wU8z7Fvtg9pkjnSh,12999.28633798,12999.28633798,12999.28633798,12999.28633798,12999.28633798,12999.28633798
PVeeNaRnwZpcjNnYxdwJQj9aiFGeANBpyT,12921.14037265,12921.14037265,12921.14037265,12921.14037265,12921.14037265,12921.14037265
PPxjHHhJKGLeEQDjej8jWJXzFmif6UEZ9R,12919.45971177,12919.45971177,12919.45971177,12919.45971177,12919.45971177,12919.45971177
PUrsBG5h3KdR4DbG3kErqY2Cdy5fFpM6y6,12895.47846080,12895.47846080,12895.47846080,12895.47846080,12895.47846080,12895.47846080
PX7DQECbbou88vbwFNetkNk915nmyMxBhp,12845.95762040,12852.43762040,12865.39762040,12865.39762040,12865.39762040,12865.39762040
PN9BBRbxjJuTJ6w1ZmuR1JFuycMrqdYQXF,12839.79361585,12839.79361585,12839.79361585,12839.79361585,12839.79361585,12839.79361585
PLRVJW1pNWj8xuPTo7VBNpHJTN7JGtSnii,12828.18212925,12828.18212925,12828.18212925,12828.18212925,12828.18212925,12828.18212925
PHxgSFrSvmyZ9FrNQaN8t7MAVo5Y1UocnV,12782.82626152,12795.78626152,12806.58626152,12816.30626152,12820.62626152,12826.02626152
PLAHtu1r7svXmtKGpRRT42YSo4rkaCY4tr,12789.88000000,12789.88000000,12789.88000000,12789.88000000,12789.88000000,12789.88000000
PJmn6ouf1xyFBz2AaLdmBD8Z2UtMNmes6i,12684.95022260,12775.67022260,12775.67022260,12775.67022260,12775.67022260,12772.43022260
PWaRayJEWjWyRGbdnaYenVn4KugztoShgw,12621.95610396,12714.29610396,12714.29610396,12714.29610396,12714.29610396,12714.29610396
PWyreXtdNzw2sX31fqCaFyhor4PawWcf5G,12695.82393443,12695.82393443,12695.82393443,12695.82393443,12695.82393443,12692.58393443
PF5oATkditfMoxU7YwnwvjmH13dLYryrVi,12636.28000000,12636.28000000,12636.28000000,12636.28000000,12636.28000000,12636.28000000
PX8KgAU3R3DchcTNVZvZEp47aywV8k16pq,12633.40000000,12633.40000000,12633.40000000,12633.40000000,12633.40000000,12633.40000000
PEJx3AfunhM6GREDe7SP4Z9pxqMjF4rSi9,12619.97991676,12619.97991676,12619.97991676,12619.97991676,12619.97991676,12619.97991676
PTe4dL39Ea8wSrh32uFokscU4C9AddqCaS,12571.37546740,12571.37546740,12571.37546740,12571.37546740,12571.37546740,12571.37546740
PQZRHgtLWrJ3eVtohX7kfqhEbmndKYFBGs,12535.84000000,12535.84000000,12535.84000000,12535.84000000,12535.84000000,12535.84000000
PNHWSpjnFh5vqWVR5iYwhBaPybjjhDLVap,13288.59492388,13428.45492388,11925.12965263,12052.56848572,12189.72848572,12312.30848572
PHn52ED3vjWzzZmWP3P96V9JPitkKBTNv5,12512.56936785,12512.56936785,12512.56936785,12512.56936785,12512.56936785,12510.94936785
PSRUvdCFQxbLfLtNomwv1UtvxGrufNzb9N,12501.08000000,12501.08000000,12501.08000000,12501.08000000,12501.08000000,12501.08000000
PAJ1UaEkeUV4ANPxHHnJtk35df5X4zqEjB,12469.42000000,12469.42000000,12469.42000000,12469.42000000,12469.42000000,12469.42000000
PS4oAN3GcePH1v1NdYB3x8mbav4FP9s5EK,12390.22687009,12390.22687009,12390.22687009,12390.22687009,12390.22687009,12390.22687009
PFpBZ4dGR1pChrXyiWVHhJ8bqRU3wxxzed,12381.40000000,12381.40000000,12381.40000000,12381.40000000,12381.40000000,12381.40000000
PDCzSEZoGdNY2PBmXxm7tkx5nH8mV5Qej6,12381.40000000,12381.40000000,12381.40000000,12381.40000000,12381.40000000,12381.40000000
PDyduw1WQZ2UacXGZvgP45dE35sCNJd4WE,12363.46803983,12363.46803983,12363.46803983,12363.46803983,12363.46803983,12363.46803983
PJNrocGNJyCDj5LjForvywBsJeGE3HVKur,12355.37690951,12355.37690951,12355.37690951,12355.37690951,12355.37690951,12355.37690951
PWQ53UrH49tSpKXLveds6YnQ741yzbWNmf,12340.14944274,12340.14944274,12340.14944274,12340.14944274,12340.14944274,12340.14944274
PKwh6a6hFBEQ8VFWuRjg6YUpBQTWkGZnER,12291.89759301,12303.77759301,12321.05759301,12332.93759301,12338.33759301,12344.81759301
PNJ2hv1PEmUYNybrYgiMswfbTzr9n7r9SC,12264.90307472,12276.78307472,12288.66307472,12300.54307472,12304.86307472,12307.02307472
PGi5PhQhEuziNj4tnQoUS2UcNAjBTCVPPH,12312.28000000,12312.28000000,12312.28000000,12266.92000000,12266.92000000,12266.92000000
PALb5nZTr8MYZQQZ235fzNzE7kUNGZAZtF,12310.12000000,12310.12000000,12310.12000000,12267.46000000,12267.46000000,12267.46000000
PUGFejZtDmRphQmn6KRTmn4rkfpN1yM1zm,12281.97690148,12281.97690148,12281.97690148,12281.97690148,12281.97690148,12281.97690148
PBNnD4waWioJ6CgBmWEg6VYrVeWU598tuc,12300.94000000,12300.94000000,12300.94000000,12262.06000000,12262.06000000,12262.06000000
PCMUzZj6uNyEmg7to6WR74fGzD989dmW6K,12299.86000000,12299.86000000,12299.86000000,12256.66000000,12256.66000000,12256.66000000
P9N5zSq2ZjfLCTZNUmz1RwUuFSYGxQGGtT,12270.16000000,12270.16000000,12270.16000000,12270.16000000,12270.16000000,12270.16000000
PSif3yAqDr6RoRSiegsahQMvzXR7d1BfXY,11920.23887641,12055.77887641,12188.07887641,12329.55887641,12451.05887641,12567.69887641
PPyqfbyQgozsio6cuGUA2atd46r85g66FL,12218.99997914,12218.99997914,12218.99997914,12218.99997914,12218.99997914,12218.99997914
PMHdFynpDBvCy66o4xaeFyBUcWALH9a6sK,11947.55762376,12051.23762376,12165.71762376,12268.31762376,12319.07762376,12407.63762376
PQ9313zrHUM9PTje78vUfus6ZawpqBeiXQ,11948.47518581,12059.71518581,12194.71518581,12265.99518581,12278.95518581,12362.11518581
PVp3LnTte3oLKbHBiY7nxsmoUByA7DPDp2,12167.20000000,12167.20000000,12167.20000000,12167.20000000,12167.20000000,12167.20000000
PVNfsVUCwQh8w7CJeMrD3hpGD6D3hoVLPM,12116.80000000,12116.80000000,12116.80000000,12116.80000000,12116.80000000,12116.80000000
PPME5CmRKQj2LYnd2YuwyMJoN2uyKVHPN3,12105.46000000,12105.46000000,12105.46000000,12105.46000000,12105.46000000,12105.46000000
PJnee2jP1FmPdSiFVCHVZj1h3GcvYaiek1,11826.82000000,11908.36000000,12016.90000000,12130.30000000,12235.60000000,12344.14000000
PVVv5Gw9Yc65PR4gCASaaoGEvDRtpLuej3,11971.54546995,12067.66546995,12097.90546995,12097.90546995,12097.90546995,12097.90546995
PVZow8G2tdvgTcBMoB5tfXNf45cLbR1ZVi,11819.26000000,11900.80000000,12014.20000000,12124.36000000,12229.66000000,12339.82000000
PTByR4akKcHcsQcfA2Q7hEmwAaRzorytYV,11809.54000000,11893.78000000,12002.32000000,12109.24000000,12217.78000000,12327.94000000
PWek5aX1Tfg4eW4RghoaS261XEYh5PtBii,12058.00000000,12058.00000000,12058.00000000,12058.00000000,12058.00000000,12058.00000000
PJrBEtdeZ961pyXgi4TeDxuJFhByUjFqSV,11811.16000000,11891.62000000,11996.92000000,12107.08000000,12212.38000000,12327.40000000
PBZCVPBteWpzqTwWQr155PtPsvXgkozASq,20128.51889893,10215.45761351,10322.37643076,10430.91576711,10534.59448879,10647.45356980
PU7AHNVqdHUJSbGJj8DwH5vdPSjChWUUQx,11792.26000000,11872.18000000,11979.10000000,12087.64000000,12192.94000000,12303.10000000
PTbqS4Vpo2AbFJFJt1rrNxY4Rg31BF2P3a,12024.40000000,12024.40000000,12024.40000000,12024.40000000,12024.40000000,12024.40000000
PEZFcAriBhZ5hQwweMweKEAt5D9pYXCCGF,11779.46821249,11859.38821249,11998.70821249,12150.98821249,12160.70821249,12160.70821249
PXVR1ATPQbNkDQCpPhxVFuuE3YvMRWx1D2,0.00000000,0.00000000,18000.00000000,18000.00000000,18000.00000000,18000.00000000
PEq26Y9sKZoe8cszteVmsb1DS78emqsszb,12718.37483254,12845.81483254,13016.45483254,13126.61483254,9965.12483254,10063.40483254
P9RWQtbJu4dSyWz4T78d9Jmpi4LZ7TWVqt,11904.19881759,11904.19881759,11904.19881759,11904.19881759,11904.19881759,11904.19881759
PLLwQSoCj33mPKxJQjo8AS8hwVg3uEyTnA,11884.95758815,11884.95758815,11884.95758815,11884.95758815,11884.95758815,11884.95758815
PBHNaRJAoACCHnumhPAuJQcYyz5aSfKxtR,11833.83843856,11888.91843856,11888.91843856,11888.91843856,11888.91843856,11888.91843856
PWzoHZkfXdrvMuEfWf1ZRwKRXekQRRrgc6,11829.79998960,11829.79998960,11829.79998960,11829.79998960,11829.79998960,11829.79998960
PJPG9AtSXrcMkB8dTXkeQ5AagKLnSkG6gN,13701.76000000,13701.76000000,13531.06000000,10004.32000000,10004.32000000,10004.32000000
PUUVMtwELhYPUp3SXiKED4xsShz9MrVsiF,11591.90616139,11680.46616139,11729.60526342,11857.04434414,11986.10342476,12099.50252689
